0.673981 0.267477 0.673456 0.470467 1.00128e-307 0.502795 0.251397 0.21907
0.673981 0.361711 0.670053 0.515882 1.00128e-307 0.490308 0.245154 0.270728
0.673981 0.458189 0.640835 0.549512 0.450488 0.450488 0.450488 0.0990236
0.673981 0.431974 0.589692 0.510833 0.346837 0.490308 0.418573 0.0922603
0.673981 0.550628 0.549789 0.550208 0.450488 0.450488 0.450488 0.0997202
0.673981 0.380064 0.742071 0.561067 0.427241 0.427241 0.427241 0.133827
0.673981 0.380064 0.742071 0.561067 0.438933 0.438933 0.438933 0.122134
0.673981 0.314763 0.830756 0.57276 0.427241 0.427241 0.427241 0.145519
0.673981 0.314763 0.830756 0.572759 1.61599 -0.0284608 0.793765 -0.221006
0.673981 0.314763 0.830756 0.57276 1.61599 0.580792 1.09839 -0.525632
0.673981 0.0111668 0.0105925 0.0108797 0.0151571 0.00544752 0.0103023 0.00057733
0.673981 0.0093508 0.0130783 0.0112145 0.00919364 0.00919364 0.00919364 0.00202089
0.673981 0.0093508 0.0130783 0.0112145 0.00919364 0.00919364 0.00919364 0.00202089
0.673981 5.41134 7.56844 6.48989 5.32039 5.32039 5.32039 1.1695
0.673981 0.925729 1.29475 1.11024 0.91017 0.91017 0.91017 0.200068
0.673981 0.458189 0.640835 0.549512 0.450488 0.450488 0.450488 0.0990236
0.673981 0.314763 0.830756 0.572759 0.427241 0.427241 0.427241 0.145519
0.673981 0.458189 0.640835 0.549512 0.450488 0.450488 0.450488 0.0990236
0.673981 0.550628 0.549788 0.550208 0.449792 0.449792 0.449792 0.100417
0.673981 0.380064 0.742071 0.561067 0.438933 0.438933 0.438933 0.122135
0.673981 0.380064 0.742071 0.561067 26.9081 73.8407 50.3744 -49.8133
0.673981 0.380064 0.742071 0.561067 5.46935 15.0089 10.2391 -9.67806
0.673981 0.380064 0.742071 0.561067 0.278051 0.763025 0.520538 0.0405293
0.673981 0.550628 0.549788 0.550208 0.449792 0.449792 0.449792 0.100417
0.673981 0.246028 0.952188 0.599108 0.146488 0.699329 0.422909 0.176199
0.673981 0.246028 0.952188 0.599108 0.699329 0.146488 0.422909 0.176199
0.673981 0.246028 0.952188 0.599108 0.701678 0.146488 0.424083 0.175025
0.673981 0.246028 0.952188 0.599108 0.699329 0.1478 0.423564 0.175543
0.673981 0.448181 0.395803 0.421992 0.844477 0.15265 0.498563 -0.0765712
0.673981 0.429179 0.347935 0.388557 0.699329 0.1478 0.423564 -0.0350075
0.673981 0.550628 0.549788 0.550208 0.449792 0.451686 0.450739 0.0994696
0.673981 0.429179 0.347935 0.388557 0.146488 0.70559 0.426039 -0.0374824
0.673981 0.448181 0.395803 0.421992 0.146055 0.882609 0.514332 -0.0923395
0.673981 0.267478 0.673456 0.470467 0.251483 0.52122 0.386351 0.0841154
0.673981 0.317962 0.605284 0.461623 0.255938 0.519062 0.3875 0.0741227
0.673981 0.550628 0.549788 0.550208 0.449792 0.451686 0.450739 0.0994696
0.673981 0.550628 0.549788 0.550208 0.449792 0.451686 0.450739 0.0994696
0.673981 0.660689 0.47008 0.565385 0.278051 0.767687 0.522869 0.0425158
0.673981 6.35793 6.1221 6.24001 5.0086 5.21547 5.11204 1.12798
0.673981 0.0109865 0.010579 0.0107827 0.00865486 0.00901234 0.0088336 0.00194915
0.673981 7358.71 7085.76 7222.24 5796.99 6036.43 5916.71 1305.53
0.673981 0.550628 0.549788 0.550208 0.449792 0.451686 0.450739 0.0994696
0.673981 0.431974 0.589691 0.510833 0.349491 0.50022 0.424856 0.0859772
0.673981 0.317962 0.605284 0.461623 0.255938 0.519062 0.3875 0.0741227
0.673981 0.429179 0.347935 0.388557 0.146488 0.70559 0.426039 -0.0374824
0.673981 0.114496 0.443127 0.278811 0.186566 0.188237 0.187401 0.0914101
0.673981 0.114496 0.443127 0.278811 3.58074e+06 24.7759 1.79038e+06 -1.79038e+06
0.673981 0.114496 0.443127 0.278811 23781 48229.8 36005.4 -36005.1
0.673981 0.114496 0.443127 0.278811 23781 48229.8 36005.4 -36005.1
0.673981 0.317962 0.605284 0.461623 0.255938 0.519062 0.3875 0.0741227
0.673981 0.317962 0.605284 0.461623 0.0872598 1.45352 0.770388 -0.308765
0.686901 7.7129e+16 1.31367e+17 1.04248e+17 1.78171e+16 4.0805e+17 2.12933e+17 -1.08685e+17
0.673981 1.01658e+17 1.30884e+17 1.16271e+17 3.6974e+16 2.66061e+17 1.51518e+17 -3.52465e+16
0.673981 1.25768e+17 1.24635e+17 1.25202e+17 7.57334e+16 1.5646e+17 1.16097e+17 9.10497e+15
